,brush_hair,catch,clap,climb_stairs,golf,jump,kick_ball,pick,pour,pullup,push,run,shoot_ball,shoot_bow,shoot_gun,sit,stand,swing_baseball,throw,walk,wave
brush_hair,0.7317073170731707,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.024390243902439025
catch,0.25,0.0,0.0,0.0,0.3541666666666667,0.0,0.10416666666666667,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
clap,0.29545454545454547,0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.0,0.022727272727272728,0.0,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.11363636363636363,0.11363636363636363,0.045454545454545456,0.0,0.045454545454545456,0.0
climb_stairs,0.0,0.0,0.0,0.55,0.1,0.025,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0
golf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jump,0.0,0.02564102564102564,0.0,0.23076923076923078,0.23076923076923078,0.1282051282051282,0.0,0.0,0.07692307692307693,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.15384615384615385,0.0
kick_ball,0.19444444444444445,0.0,0.0,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.1111111111111111,0.0
pick,0.025,0.025,0.0,0.15,0.075,0.05,0.05,0.025,0.0,0.025,0.025,0.0,0.0,0.0,0.025,0.175,0.075,0.025,0.0,0.225,0.025
pour,0.03636363636363636,0.0,0.03636363636363636,0.07272727272727272,0.0,0.0,0.0,0.01818181818181818,0.6363636363636364,0.0,0.0,0.0,0.0,0.05454545454545454,0.07272727272727272,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.0
pullup,0.07272727272727272,0.0,0.0,0.2909090909090909,0.0,0.2,0.09090909090909091,0.0,0.0,0.05454545454545454,0.0,0.0,0.05454545454545454,0.0,0.01818181818181818,0.05454545454545454,0.14545454545454545,0.0,0.0,0.01818181818181818,0.0
push,0.023809523809523808,0.0,0.0,0.35714285714285715,0.047619047619047616,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0
run,0.0,0.0,0.0,0.25,0.075,0.05,0.05,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.025,0.025,0.0,0.025,0.0,0.3,0.15
shoot_ball,0.0,0.0,0.0,0.05,0.025,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.325,0.0,0.0,0.025,0.0,0.0
shoot_bow,0.0,0.0,0.0,0.0,0.1509433962264151,0.018867924528301886,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.41509433962264153,0.11320754716981132,0.18867924528301888,0.0,0.018867924528301886,0.0,0.0,0.05660377358490566
shoot_gun,0.0,0.0,0.0,0.14545454545454545,0.09090909090909091,0.01818181818181818,0.0,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.0,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091,0.01818181818181818,0.09090909090909091,0.03636363636363636
sit,0.15384615384615385,0.0,0.05128205128205128,0.358974358974359,0.0,0.07692307692307693,0.0,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.15384615384615385,0.02564102564102564,0.0,0.0,0.0,0.0
stand,0.027777777777777776,0.0,0.0,0.4722222222222222,0.0,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0
swing_baseball,0.018518518518518517,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.0,0.6481481481481481,0.07407407407407407,0.0,0.0
throw,0.0,0.021739130434782608,0.0,0.30434782608695654,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.021739130434782608,0.391304347826087,0.08695652173913043,0.0,0.021739130434782608,0.0
walk,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.43902439024390244,0.07317073170731707,0.04878048780487805,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0975609756097561,0.07317073170731707
wave,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.2619047619047619,0.14285714285714285,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808
