,precision,recall,f1-score,support
diving,0.9333333333333333,1.0,0.9655172413793104,14.0
kicking,0.8888888888888888,0.4,0.5517241379310346,20.0
lifting,1.0,1.0,1.0,6.0
riding-horse,0.36666666666666664,0.9166666666666666,0.5238095238095238,12.0
running,0.8333333333333334,0.38461538461538464,0.5263157894736842,13.0
skateboarding,0.3684210526315789,0.5833333333333334,0.4516129032258065,12.0
swinging,0.0,0.0,0.0,20.0
swinging-bar,0.9285714285714286,1.0,0.962962962962963,13.0
swinging-golf,0.4186046511627907,1.0,0.5901639344262295,18.0
walking,0.5,0.13636363636363635,0.21428571428571427,22.0
accuracy,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667
macro avg,0.623781935458802,0.6420979020979021,0.5786392207494266,150.0
weighted avg,0.5807009513447703,0.5666666666666667,0.5130310238532616,150.0
