,precision,recall,f1-score,support
ApplyEyeMakeup,0.22843822843822845,0.6758620689655173,0.34146341463414637,145.0
ApplyLipstick,0.6153846153846154,0.07017543859649122,0.12598425196850394,114.0
Archery,0.9090909090909091,0.27586206896551724,0.42328042328042326,145.0
BabyCrawling,0.36231884057971014,0.1893939393939394,0.24875621890547264,132.0
BalanceBeam,0.3225806451612903,0.46296296296296297,0.38022813688212925,108.0
BandMarching,0.5633802816901409,0.25806451612903225,0.35398230088495575,155.0
BaseballPitch,0.24909090909090909,0.9133333333333333,0.3914285714285714,150.0
Basketball,0.2376470588235294,0.753731343283582,0.3613595706618962,134.0
BasketballDunk,0.0,0.0,0.0,131.0
BenchPress,0.0,0.0,0.0,160.0
Biking,0.8346456692913385,0.7910447761194029,0.8122605363984674,134.0
Billiards,0.3246753246753247,1.0,0.49019607843137253,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.38461538461538464,0.09174311926605505,0.14814814814814814,109.0
BodyWeightSquats,0.0425531914893617,0.017857142857142856,0.025157232704402514,112.0
Bowling,0.695067264573991,1.0,0.8201058201058201,155.0
BoxingPunchingBag,0.2076923076923077,0.6625766871165644,0.3162518301610542,163.0
BoxingSpeedBag,0.0,0.0,0.0,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.5625,0.20610687022900764,0.3016759776536313,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.8064516129032258,0.18115942028985507,0.2958579881656805,138.0
CricketBowling,0.0,0.0,0.0,139.0
CricketShot,0.16,0.023952095808383235,0.04166666666666667,167.0
CuttingInKitchen,0.22340425531914893,0.38181818181818183,0.2818791946308725,110.0
Diving,0.008849557522123894,0.013333333333333334,0.010638297872340425,150.0
Drumming,0.2877030162412993,0.7701863354037267,0.4189189189189189,161.0
Fencing,0.41379310344827586,0.32432432432432434,0.36363636363636365,111.0
FieldHockeyPenalty,0.04371584699453552,0.06349206349206349,0.05177993527508091,126.0
FloorGymnastics,0.04,0.248,0.06888888888888889,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.20385232744783308,0.9136690647482014,0.33333333333333337,139.0
Haircut,0.2608695652173913,0.8307692307692308,0.3970588235294118,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.16981132075471697,0.06428571428571428,0.0932642487046632,140.0
HandstandPushups,0.0,0.0,0.0,128.0
HandstandWalking,0.0,0.0,0.0,111.0
HeadMassage,0.06666666666666667,0.02040816326530612,0.03125,147.0
HighJump,0.5,0.04065040650406504,0.07518796992481203,123.0
HorseRace,0.42857142857142855,0.967741935483871,0.594059405940594,124.0
HorseRiding,0.92,0.1402439024390244,0.24338624338624343,164.0
HulaHoop,0.6666666666666666,0.08,0.14285714285714285,125.0
IceDancing,0.35267857142857145,1.0,0.5214521452145215,158.0
JavelinThrow,0.5106382978723404,0.20512820512820512,0.2926829268292683,117.0
JugglingBalls,0.0,0.0,0.0,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.5,0.14893617021276595,0.22950819672131148,141.0
Knitting,0.0,0.0,0.0,123.0
LongJump,0.2345679012345679,0.1450381679389313,0.17924528301886794,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.6153846153846154,0.128,0.2119205298013245,125.0
Mixing,0.2692307692307692,0.20588235294117646,0.23333333333333334,136.0
